Application_ID,Customer_ID,Application_Date,Branch_ID,RM_ID,Account_Type,Customer_Type,Risk_Level,KYC_Status,Approval_Status,Processing_Days,Escalation,Escalation_Reason
APP01053,C01053,2025-07-27,B003,RM006,Business,Business,Medium,Completed,Approved,12,Yes,Risk Assessment
APP01054,C01054,2025-12-29,B010,RM020,Savings,Individual,Low,Completed,Approved,2,No,
APP01055,C01055,2025-04-05,B008,RM017,Savings,Individual,Medium,Pending,Pending,8,No,
APP01056,C01056,2025-10-06,B010,RM021,Savings,Individual,Low,Completed,Approved,3,No,
APP01057,C01057,2025-10-14,B003,RM007,Current,Business,High,Completed,Pending,19,Yes,Enhanced Due Diligence
APP01058,C01058,2025-09-24,B006,RM012,Current,Individual,Low,Completed,Approved,8,No,
APP01059,C01059,2025-07-26,B009,RM018,Savings,Individual,Low,Completed,Approved,4,No,
APP01060,C01060,2025-01-05,B001,RM002,Current,Business,High,Completed,Approved,4,No,
APP01061,C01061,2025-05-31,B002,RM005,Current,Individual,Medium,Completed,Approved,9,No,
APP01062,C01062,2025-05-23,B004,RM008,Business,Business,Medium,Completed,Approved,2,No,
APP01063,C01063,2025-05-12,B001,RM002,Premium,Individual,Low,Completed,Approved,4,No,
APP01064,C01064,2025-09-11,B010,RM021,Savings,Individual,Medium,Completed,Approved,7,No,
APP01065,C01065,2025-09-23,B001,RM003,Savings,Individual,Low,Completed,Approved,6,No,
APP01066,C01066,2025-05-20,B003,RM006,Savings,Individual,Low,Completed,Approved,9,No,
APP01067,C01067,2025-12-06,B006,RM012,Current,Individual,Low,Completed,Approved,5,No,
APP01068,C01068,2025-10-19,B006,RM013,Savings,Individual,Low,Completed,Approved,7,No,
APP01069,C01069,2025-06-19,B010,RM021,Savings,Individual,Medium,Completed,Approved,5,No,
APP01070,C01070,2025-11-11,B009,RM019,Savings,Individual,Low,Completed,Approved,2,No,
APP01071,C01071,2025-10-12,B009,RM018,Premium,Individual,Low,Pending,Pending,13,No,
APP01072,C01072,2025-05-18,B002,RM005,Savings,Individual,Medium,Completed,Approved,10,No,
APP01073,C01073,2025-02-02,B004,RM008,Savings,Individual,Low,Pending,Pending,4,No,
APP01074,C01074,2025-12-05,B008,RM017,Business,Business,Medium,Failed,Rejected,3,No,
APP01075,C01075,2025-03-13,B007,RM015,Savings,Individual,Low,Completed,Approved,4,No,
APP01076,C01076,2025-05-17,B009,RM019,Business,Business,Medium,Completed,Approved,2,No,
APP01077,C01077,2025-04-26,B005,RM011,Current,Individual,Medium,Completed,Approved,6,No,
APP01078,C01078,2025-01-28,B005,RM011,Premium,Individual,High,Failed,Rejected,7,No,
APP01079,C01079,2025-12-31,B010,RM020,Savings,Individual,Low,Completed,Approved,6,No,
APP01080,C01080,2025-12-28,B001,RM003,Current,Individual,Low,Pending,Pending,17,No,
APP01081,C01081,2025-06-17,B002,RM004,Current,Individual,Medium,Completed,Pending,15,No,
APP01082,C01082,2025-06-17,B007,RM014,Current,Individual,Low,Completed,Approved,7,No,
APP01083,C01083,2025-12-12,B004,RM009,Savings,Individual,Low,Completed,Approved,7,No,
APP01084,C01084,2025-08-24,B004,RM009,Current,Individual,Low,Completed,Approved,7,No,
APP01085,C01085,2025-06-22,B006,RM012,Business,Business,High,Completed,Rejected,7,No,
APP01086,C01086,2025-09-03,B007,RM014,Savings,Individual,Low,Completed,Approved,6,No,
APP01087,C01087,2025-04-20,B010,RM021,Business,Business,Medium,Failed,Rejected,3,No,
APP01088,C01088,2025-03-26,B005,RM011,Savings,Individual,Low,Completed,Approved,8,No,
APP01089,C01089,2025-07-01,B009,RM018,Business,Business,High,Completed,Approved,2,No,
APP01090,C01090,2025-02-01,B001,RM002,Premium,Individual,Medium,Completed,Rejected,18,Yes,Risk Assessment
APP01091,C01091,2025-08-15,B001,RM003,Savings,Individual,Low,Completed,Approved,4,No,
APP01092,C01092,2025-01-26,B004,RM008,Savings,Individual,Low,Completed,Approved,10,No,
APP01093,C01093,2025-06-27,B002,RM004,Premium,Individual,Medium,Completed,Approved,8,No,
APP01094,C01094,2025-07-11,B001,RM003,Savings,Individual,Low,Completed,Approved,10,No,
APP01095,C01095,2025-06-13,B006,RM012,Savings,Individual,Low,Completed,Approved,5,No,
APP01096,C01096,2025-04-06,B010,RM020,Premium,Business,High,Pending,Pending,19,No,
APP01097,C01097,2025-09-14,B001,RM002,Savings,Individual,Low,Pending,Pending,16,No,
APP01098,C01098,2025-08-05,B001,RM003,Savings,Individual,Medium,Completed,Approved,9,No,
APP01099,C01099,2025-12-10,B007,RM015,Current,Individual,Low,Completed,Approved,4,No,
APP01100,C01100,2025-04-17,B008,RM016,Current,Individual,Medium,Completed,Approved,7,Yes,KYC Documentation
APP01101,C01101,2025-09-09,B001,RM003,Savings,Individual,High,Completed,Approved,3,No,
APP01102,C01102,2025-09-28,B010,RM020,Savings,Individual,Low,Completed,Approved,6,No,
APP01103,C01103,2025-10-25,B010,RM021,Business,Business,Medium,Completed,Approved,2,No,
APP01104,C01104,2025-06-20,B009,RM019,Savings,Individual,Medium,Pending,Pending,16,No,
APP01105,C01105,2025-01-10,B005,RM011,Current,Individual,Low,Completed,Approved,3,No,
APP01106,C01106,2025-02-27,B001,RM001,Current,Individual,Medium,Completed,Pending,11,No,
APP01107,C01107,2025-01-23,B004,RM008,Savings,Individual,Low,Completed,Approved,9,No,
APP01108,C01108,2025-07-07,B008,RM017,Business,Business,Medium,Completed,Approved,9,Yes,Enhanced Due Diligence
APP01109,C01109,2025-03-13,B003,RM006,Current,Individual,Low,Completed,Approved,7,No,
APP01110,C01110,2025-04-13,B004,RM009,Savings,Individual,Low,Completed,Rejected,3,No,
APP01111,C01111,2025-03-21,B006,RM012,Current,Individual,Medium,Completed,Approved,9,No,
APP01112,C01112,2025-05-25,B001,RM002,Savings,Individual,Low,Completed,Approved,8,No,
APP01113,C01113,2025-06-29,B001,RM002,Premium,Individual,Low,Completed,Rejected,17,Yes,Enhanced Due Diligence
APP01114,C01114,2025-02-14,B009,RM018,Current,Individual,Low,Pending,Pending,12,No,
APP01115,C01115,2025-06-23,B003,RM006,Premium,Individual,Low,Completed,Approved,9,No,
APP01116,C01116,2025-06-16,B006,RM012,Savings,Individual,Low,Completed,Approved,4,No,
APP01117,C01117,2025-01-28,B002,RM004,Premium,Individual,High,Completed,Rejected,7,No,
APP01118,C01118,2025-01-30,B006,RM013,Savings,Individual,Medium,Completed,Approved,2,No,
APP01119,C01119,2025-07-02,B009,RM019,Current,Individual,Low,Pending,Pending,14,No,
APP01120,C01120,2025-10-09,B009,RM019,Current,Individual,Medium,Completed,Approved,9,No,
APP01121,C01121,2025-02-08,B010,RM020,Current,Business,High,Completed,Approved,10,No,
APP01122,C01122,2025-02-16,B003,RM007,Savings,Individual,Medium,Pending,Pending,15,No,
APP01123,C01123,2025-12-19,B010,RM020,Savings,Individual,Medium,Completed,Rejected,4,No,
APP01124,C01124,2025-04-07,B005,RM011,Premium,Individual,Low,Completed,Approved,5,No,
APP01125,C01125,2025-01-09,B002,RM005,Business,Business,Medium,Completed,Approved,7,No,
APP01126,C01126,2025-02-11,B007,RM014,Savings,Individual,Low,Pending,Pending,14,No,
APP01127,C01127,2025-06-19,B003,RM007,Savings,Individual,Low,Completed,Approved,6,No,
APP01128,C01128,2025-04-07,B009,RM019,Savings,Individual,Low,Completed,Approved,2,No,
APP01129,C01129,2025-03-17,B009,RM019,Savings,Individual,Low,Completed,Approved,10,No,
APP01130,C01130,2025-06-21,B005,RM011,Current,Individual,Medium,Completed,Approved,2,No,
APP01131,C01131,2025-03-15,B005,RM011,Current,Individual,Medium,Completed,Approved,3,No,
APP01132,C01132,2025-06-15,B001,RM001,Premium,Individual,Medium,Completed,Approved,7,No,
APP01133,C01133,2025-02-20,B004,RM008,Savings,Individual,Low,Completed,Approved,7,No,
APP01134,C01134,2025-05-07,B002,RM004,Current,Individual,Medium,Completed,Approved,2,No,
APP01135,C01135,2025-06-11,B009,RM019,Business,Business,Medium,Completed,Approved,5,No,
APP01136,C01136,2025-08-27,B006,RM013,Premium,Individual,Low,Completed,Pending,14,Yes,Sanctions Screening
APP01137,C01137,2025-03-03,B005,RM011,Current,Individual,Medium,Completed,Approved,9,No,
APP01138,C01138,2025-01-17,B006,RM012,Savings,Individual,High,Completed,Approved,5,Yes,Risk Assessment
APP01139,C01139,2025-05-19,B004,RM008,Premium,Individual,High,Completed,Approved,10,Yes,Enhanced Due Diligence
APP01140,C01140,2025-10-10,B005,RM010,Savings,Individual,Medium,Pending,Pending,8,No,
APP01141,C01141,2025-04-19,B001,RM001,Current,Individual,Medium,Pending,Pending,19,No,
APP01142,C01142,2025-08-29,B008,RM017,Savings,Individual,Low,Completed,Approved,7,No,
APP01143,C01143,2025-07-14,B003,RM007,Savings,Individual,High,Completed,Approved,7,No,
APP01144,C01144,2025-01-19,B007,RM014,Savings,Individual,Low,Completed,Pending,12,No,
APP01145,C01145,2025-12-19,B008,RM017,Current,Individual,Low,Completed,Approved,3,No,
APP01146,C01146,2025-01-30,B006,RM012,Current,Individual,Low,Completed,Approved,3,No,
APP01147,C01147,2025-07-13,B008,RM016,Business,Business,Medium,Completed,Approved,3,No,
APP01148,C01148,2025-09-07,B003,RM007,Current,Individual,Medium,Completed,Approved,9,No,
APP01149,C01149,2025-01-15,B003,RM006,Savings,Individual,Medium,Completed,Approved,6,No,
APP01150,C01150,2025-01-23,B005,RM010,Savings,Individual,Medium,Completed,Approved,6,No,
APP01151,C01151,2025-07-01,B009,RM018,Premium,Individual,Medium,Completed,Approved,5,No,
APP01152,C01152,2025-07-08,B007,RM015,Business,Business,High,Completed,Rejected,5,No,
APP01153,C01153,2025-07-08,B008,RM016,Savings,Individual,Medium,Completed,Approved,2,No,
APP01154,C01154,2025-08-29,B003,RM007,Savings,Individual,Low,Completed,Approved,4,No,
APP01155,C01155,2025-08-19,B008,RM017,Savings,Individual,Medium,Completed,Approved,2,No,
APP01156,C01156,2025-03-07,B003,RM007,Current,Individual,Medium,Failed,Rejected,7,No,
APP01157,C01157,2025-12-03,B005,RM010,Current,Individual,Low,Completed,Pending,8,No,
APP01158,C01158,2025-10-15,B008,RM017,Premium,Individual,Low,Completed,Approved,3,No,
APP01159,C01159,2025-01-14,B001,RM002,Savings,Individual,Low,Failed,Rejected,3,No,
APP01160,C01160,2025-08-12,B004,RM009,Premium,Individual,Low,Completed,Approved,6,No,
APP01161,C01161,2025-10-20,B002,RM004,Savings,Individual,Low,Completed,Approved,2,No,
APP01162,C01162,2025-01-26,B003,RM006,Current,Business,Medium,Pending,Pending,5,No,
APP01163,C01163,2025-09-13,B004,RM009,Current,Individual,Low,Completed,Approved,7,No,
APP01164,C01164,2025-12-09,B001,RM001,Savings,Individual,Low,Completed,Approved,9,No,
APP01165,C01165,2025-09-11,B005,RM011,Savings,Individual,Medium,Completed,Rejected,19,Yes,Risk Assessment
APP01166,C01166,2025-03-10,B008,RM017,Savings,Individual,Medium,Completed,Pending,8,No,
APP01167,C01167,2025-02-23,B002,RM004,Current,Individual,Low,Completed,Approved,8,No,
APP01168,C01168,2025-06-06,B006,RM012,Savings,Individual,Medium,Completed,Approved,7,No,
APP01169,C01169,2025-11-01,B004,RM008,Savings,Individual,Low,Completed,Approved,3,No,
APP01170,C01170,2025-10-31,B004,RM009,Current,Individual,Low,Completed,Approved,3,No,
APP01171,C01171,2025-04-15,B004,RM008,Savings,Individual,Low,Completed,Approved,9,No,
APP01172,C01172,2025-05-25,B006,RM013,Premium,Individual,Low,Completed,Approved,7,No,
APP01173,C01173,2025-01-23,B005,RM011,Savings,Individual,High,Completed,Approved,6,No,
APP01174,C01174,2025-09-26,B004,RM008,Savings,Individual,Medium,Completed,Approved,3,No,
APP01175,C01175,2025-10-10,B001,RM002,Savings,Individual,Low,Completed,Approved,6,No,
APP01176,C01176,2025-09-18,B004,RM009,Business,Business,High,Completed,Approved,5,No,
APP01177,C01177,2025-07-11,B008,RM017,Savings,Individual,Low,Pending,Pending,20,No,
APP01178,C01178,2025-11-15,B010,RM021,Current,Individual,Low,Completed,Approved,6,No,
APP01179,C01179,2025-04-21,B006,RM012,Current,Business,Medium,Completed,Approved,9,No,
APP01180,C01180,2025-03-05,B003,RM006,Current,Individual,Low,Completed,Approved,3,No,
APP01181,C01181,2025-11-10,B010,RM021,Current,Individual,Medium,Completed,Pending,18,No,
APP01182,C01182,2025-11-24,B007,RM014,Savings,Individual,Low,Completed,Approved,3,No,
APP01183,C01183,2025-10-23,B001,RM003,Savings,Individual,Medium,Completed,Approved,5,No,
APP01184,C01184,2025-04-18,B007,RM015,Business,Business,High,Completed,Approved,3,No,
APP01185,C01185,2025-05-06,B002,RM004,Savings,Individual,Medium,Completed,Approved,7,No,
APP01186,C01186,2025-11-25,B006,RM012,Business,Business,Medium,Completed,Approved,20,Yes,Risk Assessment
APP01187,C01187,2025-07-11,B004,RM009,Current,Individual,Medium,Completed,Approved,8,No,
APP01188,C01188,2025-12-20,B005,RM010,Current,Individual,Medium,Completed,Approved,10,No,
APP01189,C01189,2025-09-09,B003,RM007,Current,Individual,Medium,Completed,Approved,10,No,
APP01190,C01190,2025-03-22,B002,RM004,Savings,Individual,Medium,Completed,Approved,6,No,
APP01191,C01191,2025-07-08,B005,RM010,Current,Business,Medium,Completed,Rejected,8,No,
APP01192,C01192,2025-03-07,B002,RM004,Business,Business,High,Completed,Approved,19,Yes,KYC Documentation
APP01193,C01193,2025-09-19,B007,RM014,Savings,Individual,Low,Completed,Approved,5,No,
APP01194,C01194,2025-10-18,B007,RM014,Savings,Individual,Medium,Completed,Approved,9,No,
APP01195,C01195,2025-07-11,B003,RM006,Savings,Individual,Low,Completed,Approved,7,No,
APP01196,C01196,2025-09-04,B004,RM009,Current,Individual,Low,Completed,Approved,3,No,
APP01197,C01197,2025-08-23,B008,RM017,Premium,Individual,High,Completed,Approved,14,Yes,Enhanced Due Diligence
APP01198,C01198,2025-04-19,B007,RM015,Business,Business,Medium,Completed,Approved,10,No,
APP01199,C01199,2025-12-23,B002,RM005,Savings,Individual,Low,Completed,Approved,2,No,
APP01200,C01200,2025-10-28,B002,RM004,Current,Individual,High,Completed,Approved,6,No,
APP01201,C01201,2025-09-21,B008,RM016,Premium,Individual,Medium,Completed,Approved,7,No,
APP01202,C01202,2025-08-19,B006,RM012,Current,Individual,Low,Completed,Approved,6,No,
APP01203,C01203,2025-04-11,B006,RM012,Current,Business,High,Completed,Approved,19,Yes,Sanctions Screening
APP01204,C01204,2025-01-03,B009,RM018,Savings,Individual,Low,Completed,Approved,8,No,
APP01205,C01205,2025-10-21,B008,RM016,Business,Business,Medium,Completed,Pending,13,No,
APP01206,C01206,2025-05-17,B001,RM001,Premium,Individual,Medium,Completed,Pending,5,Yes,Risk Assessment
APP01207,C01207,2025-06-03,B010,RM020,Savings,Individual,Medium,Completed,Approved,9,No,
APP01208,C01208,2025-05-14,B008,RM017,Savings,Individual,High,Completed,Pending,9,No,
APP01209,C01209,2025-02-28,B003,RM007,Business,Business,Medium,Pending,Pending,1,No,
APP01210,C01210,2025-02-24,B002,RM005,Business,Business,Medium,Pending,Pending,3,No,
APP01211,C01211,2025-09-16,B002,RM005,Business,Business,High,Completed,Approved,3,No,
APP01212,C01212,2025-04-20,B002,RM005,Current,Individual,Low,Pending,Pending,19,No,
APP01213,C01213,2025-05-06,B004,RM008,Premium,Individual,Medium,Completed,Approved,10,No,
APP01214,C01214,2025-06-07,B009,RM019,Savings,Individual,Low,Completed,Approved,3,No,
APP01215,C01215,2025-06-16,B010,RM020,Premium,Individual,High,Completed,Rejected,19,Yes,Enhanced Due Diligence
APP01216,C01216,2025-07-09,B007,RM014,Current,Individual,Medium,Completed,Approved,8,No,
APP01217,C01217,2025-05-27,B004,RM009,Savings,Individual,Medium,Pending,Pending,6,No,
APP01218,C01218,2025-07-16,B010,RM021,Current,Business,High,Completed,Approved,7,No,
APP01219,C01219,2025-05-26,B006,RM012,Current,Individual,High,Completed,Approved,8,Yes,Compliance Review
APP01220,C01220,2025-04-29,B007,RM015,Current,Individual,Low,Completed,Approved,4,No,
APP01221,C01221,2025-03-15,B008,RM016,Current,Individual,Low,Completed,Approved,3,No,
APP01222,C01222,2025-08-16,B002,RM005,Current,Individual,Low,Completed,Approved,8,No,
APP01223,C01223,2025-02-01,B005,RM011,Current,Business,Medium,Pending,Pending,20,No,
APP01224,C01224,2025-06-24,B004,RM009,Business,Business,High,Pending,Pending,9,No,
APP01225,C01225,2025-08-30,B003,RM007,Business,Business,High,Completed,Approved,2,No,
APP01226,C01226,2025-05-08,B001,RM002,Premium,Individual,Low,Pending,Pending,17,No,
APP01227,C01227,2025-02-09,B009,RM019,Current,Individual,Low,Completed,Approved,3,No,
APP01228,C01228,2025-07-20,B010,RM021,Savings,Individual,Low,Completed,Approved,3,No,
APP01229,C01229,2025-04-01,B008,RM017,Current,Business,Medium,Completed,Approved,3,No,
APP01230,C01230,2025-09-07,B001,RM002,Current,Individual,Low,Completed,Approved,7,No,
APP01231,C01231,2025-08-12,B003,RM007,Savings,Individual,High,Completed,Approved,7,No,
APP01232,C01232,2025-05-19,B006,RM013,Savings,Individual,Low,Completed,Approved,8,No,
APP01233,C01233,2025-07-04,B007,RM015,Savings,Individual,Low,Completed,Pending,7,Yes,Sanctions Screening
APP01234,C01234,2025-06-18,B002,RM004,Current,Individual,Medium,Pending,Pending,11,No,
APP01235,C01235,2025-10-10,B001,RM002,Current,Business,Medium,Completed,Approved,7,No,
APP01236,C01236,2025-08-31,B010,RM020,Savings,Individual,Medium,Completed,Approved,4,No,
APP01237,C01237,2025-06-05,B007,RM015,Savings,Individual,Low,Completed,Approved,3,No,
APP01238,C01238,2025-11-26,B001,RM003,Savings,Individual,Medium,Completed,Approved,6,No,
APP01239,C01239,2025-09-15,B010,RM020,Savings,Individual,Medium,Completed,Approved,3,No,
APP01240,C01240,2025-04-21,B003,RM006,Premium,Individual,Medium,Completed,Approved,8,No,
APP01241,C01241,2025-10-23,B004,RM008,Savings,Individual,Low,Completed,Approved,4,No,
APP01242,C01242,2025-07-31,B005,RM010,Savings,Individual,Low,Completed,Approved,10,Yes,Enhanced Due Diligence
APP01243,C01243,2025-12-30,B009,RM019,Business,Business,Medium,Completed,Pending,9,No,
APP01244,C01244,2025-01-27,B006,RM012,Current,Individual,Low,Completed,Approved,6,No,
APP01245,C01245,2025-08-12,B005,RM010,Savings,Individual,Low,Completed,Pending,17,No,
APP01246,C01246,2025-07-26,B010,RM020,Business,Business,Medium,Completed,Approved,10,No,
APP01247,C01247,2025-03-17,B005,RM010,Savings,Individual,Low,Completed,Approved,5,No,
APP01248,C01248,2025-12-05,B004,RM009,Savings,Individual,Low,Completed,Approved,3,No,
APP01249,C01249,2025-08-02,B003,RM007,Current,Individual,Low,Completed,Approved,3,No,
APP01250,C01250,2025-06-10,B005,RM011,Premium,Business,Medium,Completed,Approved,5,Yes,Enhanced Due Diligence
APP01251,C01251,2025-02-18,B006,RM013,Savings,Individual,Low,Completed,Approved,4,No,
APP01252,C01252,2025-04-22,B004,RM008,Savings,Individual,Medium,Completed,Approved,4,No,
APP01253,C01253,2025-05-01,B005,RM011,Business,Business,High,Completed,Rejected,2,No,
APP01254,C01254,2025-03-06,B005,RM011,Business,Business,Medium,Completed,Approved,6,No,
APP01255,C01255,2025-07-22,B003,RM007,Savings,Individual,Medium,Completed,Approved,5,No,
APP01256,C01256,2025-03-22,B007,RM014,Business,Business,High,Completed,Approved,13,Yes,Enhanced Due Diligence
APP01257,C01257,2025-03-23,B003,RM007,Current,Individual,Low,Completed,Approved,9,No,
APP01258,C01258,2025-08-31,B004,RM009,Premium,Individual,Low,Completed,Approved,5,No,
APP01259,C01259,2025-11-30,B009,RM018,Premium,Individual,Medium,Failed,Rejected,7,No,
APP01260,C01260,2025-12-05,B005,RM011,Savings,Individual,Medium,Completed,Approved,8,No,
APP01261,C01261,2025-12-29,B002,RM005,Savings,Individual,Low,Completed,Approved,10,No,
APP01262,C01262,2025-12-25,B001,RM002,Premium,Individual,Medium,Pending,Pending,16,No,
