Customer_ID,Customer_Type,Age,Annual_Income,Account_Type,Risk_Level,Branch_ID,RM_ID
C01473,Individual,29.0,115829,Savings,Medium,B008,RM017
C01474,Individual,45.0,18709,Savings,Medium,B004,RM009
C01475,Individual,62.0,71205,Savings,Low,B002,RM005
C01476,Individual,60.0,65285,Current,Low,B007,RM014
C01477,Individual,36.0,76976,Savings,Medium,B001,RM002
C01478,Individual,60.0,42793,Premium,Low,B003,RM006
C01479,Business,,102390,Premium,Medium,B009,RM018
C01480,Individual,63.0,73622,Savings,Medium,B006,RM013
C01481,Individual,39.0,49177,Savings,Medium,B005,RM011
C01482,Individual,71.0,64675,Premium,Medium,B003,RM006
C01483,Individual,50.0,114434,Savings,Medium,B010,RM020
C01484,Individual,57.0,84428,Savings,High,B003,RM007
C01485,Individual,24.0,71222,Savings,Low,B004,RM009
C01486,Business,,98489,Business,High,B002,RM004
C01487,Individual,25.0,20388,Savings,Low,B001,RM002
C01488,Individual,62.0,48730,Premium,Medium,B004,RM009
C01489,Individual,46.0,54778,Savings,Low,B009,RM019
C01490,Individual,19.0,46304,Savings,Medium,B001,RM001
C01491,Individual,54.0,44716,Savings,Medium,B009,RM019
C01492,Individual,31.0,71046,Savings,Low,B009,RM019
C01493,Business,,263963,Business,Medium,B002,RM004
C01494,Individual,37.0,34341,Savings,Low,B006,RM013
C01495,Individual,36.0,96474,Savings,Low,B003,RM006
C01496,Individual,54.0,34965,Premium,Low,B007,RM014
C01497,Individual,62.0,118192,Savings,High,B005,RM011
C01498,Individual,39.0,53140,Savings,Medium,B003,RM007
C01499,Individual,64.0,44084,Savings,Low,B010,RM020
C01500,Individual,66.0,102665,Premium,High,B010,RM020
C01501,Individual,23.0,111376,Premium,Low,B001,RM001
C01502,Individual,50.0,29477,Savings,Low,B004,RM009
C01503,Business,,91237,Current,Medium,B007,RM015
C01504,Individual,19.0,43417,Savings,Low,B003,RM007
C01505,Individual,53.0,32350,Savings,Low,B006,RM013
C01506,Individual,45.0,95608,Savings,Medium,B004,RM009
C01507,Individual,74.0,115141,Current,High,B001,RM002
C01508,Individual,21.0,22152,Savings,Low,B006,RM013
C01509,Individual,74.0,27581,Savings,Low,B002,RM004
C01510,Individual,34.0,93491,Savings,Medium,B006,RM013
C01511,Individual,37.0,116136,Savings,Medium,B009,RM019
C01512,Individual,52.0,43538,Savings,Low,B010,RM020
C01513,Individual,31.0,114143,Savings,Medium,B004,RM009
C01514,Individual,70.0,82350,Premium,Medium,B008,RM016
C01515,Individual,71.0,27108,Current,Low,B002,RM005
C01516,Individual,57.0,41235,Premium,Low,B001,RM002
C01517,Individual,29.0,74897,Savings,Low,B009,RM019
C01518,Business,,652550,Premium,High,B010,RM020
C01519,Individual,39.0,108447,Premium,Medium,B001,RM003
C01520,Individual,64.0,98836,Premium,High,B008,RM016
C01521,Individual,54.0,97045,Savings,Low,B004,RM008
C01522,Business,,84734,Premium,Medium,B004,RM008
C01523,Individual,54.0,57974,Savings,Medium,B010,RM021
C01524,Individual,54.0,57335,Current,Low,B001,RM003
C01525,Individual,20.0,151470,Current,Medium,B007,RM014
C01526,Individual,23.0,79998,Current,High,B008,RM016
C01527,Individual,68.0,72435,Savings,Medium,B003,RM006
C01528,Individual,32.0,19261,Savings,Low,B008,RM016
C01529,Individual,53.0,83985,Premium,High,B005,RM011
C01530,Individual,72.0,115418,Current,Medium,B006,RM012
C01531,Individual,46.0,20537,Savings,Low,B006,RM013
C01532,Individual,59.0,58552,Savings,Low,B006,RM013
C01533,Business,,692917,Business,High,B010,RM020
C01534,Individual,20.0,49834,Premium,Low,B010,RM021
C01535,Business,,294522,Business,Medium,B006,RM012
C01536,Individual,55.0,22917,Savings,High,B002,RM004
C01537,Business,,3371469,Business,Medium,B009,RM019
C01538,Individual,64.0,35293,Current,Low,B009,RM018
C01539,Individual,35.0,36849,Savings,Low,B004,RM008
C01540,Individual,38.0,87563,Current,Medium,B007,RM015
C01541,Individual,53.0,63743,Current,Medium,B008,RM017
C01542,Individual,70.0,88210,Premium,Low,B007,RM014
C01543,Individual,26.0,58801,Savings,Low,B007,RM015
C01544,Individual,27.0,52982,Premium,Medium,B001,RM002
C01545,Individual,34.0,110792,Current,Low,B001,RM001
C01546,Individual,28.0,128675,Savings,Medium,B007,RM014
C01547,Individual,43.0,55822,Current,Low,B006,RM012
C01548,Individual,24.0,122964,Savings,High,B008,RM016
C01549,Individual,65.0,98958,Current,Medium,B003,RM007
C01550,Individual,70.0,85491,Savings,Low,B010,RM021
C01551,Individual,47.0,68743,Savings,Medium,B005,RM011
C01552,Individual,49.0,76970,Savings,Low,B009,RM018
C01553,Individual,42.0,51692,Premium,Low,B004,RM008
C01554,Individual,54.0,100602,Savings,Low,B002,RM005
C01555,Individual,46.0,23548,Savings,Medium,B010,RM021
C01556,Individual,32.0,49240,Savings,Medium,B009,RM019
C01557,Individual,56.0,115378,Savings,Low,B008,RM017
C01558,Individual,36.0,117431,Savings,Medium,B003,RM007
C01559,Individual,25.0,87860,Savings,Medium,B005,RM010
C01560,Business,,4068694,Current,High,B002,RM004
C01561,Individual,64.0,23135,Savings,Low,B009,RM019
C01562,Individual,63.0,42513,Savings,High,B009,RM018
C01563,Individual,53.0,42335,Premium,Medium,B004,RM009
C01564,Individual,73.0,92823,Savings,Low,B003,RM007
C01565,Individual,26.0,20906,Premium,Medium,B004,RM008
C01566,Individual,49.0,53667,Current,Low,B005,RM011
C01567,Individual,55.0,29426,Savings,Low,B003,RM006
C01568,Business,,808622,Business,Medium,B010,RM020
C01569,Individual,36.0,21682,Premium,Medium,B005,RM010
C01570,Business,,273648,Business,Medium,B006,RM012
C01571,Individual,62.0,48392,Current,Low,B008,RM017
C01572,Individual,33.0,26779,Savings,Medium,B007,RM014
C01573,Individual,38.0,60815,Savings,Medium,B007,RM015
C01574,Individual,21.0,54348,Savings,Medium,B005,RM011
C01575,Individual,54.0,115128,Savings,Medium,B010,RM021
C01576,Individual,56.0,41383,Current,Low,B006,RM012
C01577,Individual,53.0,19612,Savings,Low,B004,RM009
C01578,Business,,288172,Business,High,B006,RM012
C01579,Individual,53.0,80893,Savings,Low,B009,RM018
C01580,Individual,68.0,50285,Savings,Low,B004,RM008
C01581,Individual,25.0,104763,Current,Low,B005,RM011
C01582,Individual,50.0,107222,Savings,Medium,B009,RM019
C01583,Business,,78547,Current,Medium,B010,RM020
C01584,Individual,45.0,41535,Savings,Low,B002,RM005
C01585,Business,,198718,Business,Medium,B007,RM015
C01586,Individual,36.0,114944,Savings,Low,B008,RM017
C01587,Individual,41.0,87097,Savings,Medium,B001,RM001
C01588,Individual,46.0,76906,Savings,Low,B003,RM007
C01589,Business,,51092,Business,High,B010,RM021
C01590,Individual,43.0,71032,Savings,Medium,B004,RM008
C01591,Individual,34.0,62142,Current,Low,B010,RM020
C01592,Individual,18.0,53711,Current,Medium,B009,RM019
C01593,Individual,59.0,33118,Current,Low,B002,RM004
C01594,Individual,22.0,40892,Savings,Medium,B003,RM006
C01595,Individual,25.0,31899,Savings,Low,B009,RM019
C01596,Individual,73.0,66175,Savings,Low,B005,RM010
C01597,Business,,236965,Business,High,B010,RM020
C01598,Individual,36.0,53399,Current,High,B006,RM012
C01599,Individual,48.0,61638,Premium,Medium,B003,RM006
C01600,Individual,71.0,60820,Savings,Low,B002,RM005
C01601,Individual,30.0,21075,Savings,Low,B001,RM001
C01602,Individual,28.0,38851,Current,Low,B001,RM001
C01603,Individual,70.0,107929,Current,Low,B010,RM020
C01604,Business,,268191,Current,Medium,B003,RM007
C01605,Individual,35.0,36470,Savings,Medium,B010,RM020
C01606,Individual,39.0,78808,Current,High,B010,RM021
C01607,Business,,40175,Current,High,B002,RM005
C01608,Individual,28.0,40016,Savings,Medium,B001,RM003
C01609,Individual,46.0,70912,Savings,Low,B002,RM005
C01610,Individual,42.0,111095,Savings,Medium,B006,RM012
C01611,Individual,56.0,90886,Premium,Medium,B003,RM006
C01612,Individual,49.0,56419,Current,Medium,B007,RM014
C01613,Individual,19.0,110544,Current,Low,B007,RM015
C01614,Individual,74.0,132516,Savings,Low,B001,RM003
C01615,Individual,51.0,37208,Savings,Low,B006,RM012
C01616,Individual,18.0,42197,Current,Medium,B007,RM014
C01617,Business,,587492,Current,High,B001,RM002
C01618,Business,,3651807,Business,Medium,B009,RM018
C01619,Individual,19.0,50039,Current,Low,B003,RM006
C01620,Individual,72.0,32528,Current,Low,B002,RM005
C01621,Individual,72.0,38119,Current,Low,B006,RM012
C01622,Individual,55.0,104002,Savings,High,B007,RM014
C01623,Business,,117027,Business,High,B003,RM006
C01624,Individual,29.0,58056,Current,Medium,B007,RM015
C01625,Individual,71.0,80211,Savings,Medium,B002,RM005
C01626,Individual,71.0,77105,Premium,Low,B002,RM004
C01627,Individual,29.0,41317,Current,Medium,B004,RM008
C01628,Individual,23.0,96169,Savings,Medium,B004,RM008
C01629,Individual,26.0,64858,Current,Low,B003,RM006
C01630,Individual,32.0,97878,Premium,Low,B005,RM011
C01631,Individual,34.0,29637,Current,Low,B009,RM019
C01632,Business,,144688,Business,High,B007,RM014
C01633,Individual,31.0,148433,Savings,High,B005,RM010
C01634,Individual,50.0,57625,Savings,Medium,B005,RM011
C01635,Individual,20.0,113884,Current,Low,B003,RM007
C01636,Individual,41.0,78560,Premium,Low,B002,RM004
C01637,Individual,75.0,31808,Savings,Low,B002,RM004
C01638,Business,,222379,Business,High,B008,RM016
C01639,Individual,54.0,66170,Savings,Low,B006,RM012
C01640,Individual,61.0,42629,Premium,Medium,B009,RM019
C01641,Individual,67.0,77846,Savings,Low,B009,RM019
C01642,Business,,849543,Business,High,B003,RM006
C01643,Individual,68.0,125924,Savings,Medium,B006,RM013
C01644,Individual,47.0,22832,Savings,Low,B005,RM010
C01645,Individual,72.0,20954,Current,Low,B009,RM018
C01646,Individual,28.0,70854,Savings,Low,B004,RM008
C01647,Individual,71.0,55908,Current,Low,B003,RM007
C01648,Individual,26.0,61437,Premium,Medium,B007,RM014
C01649,Individual,22.0,78432,Savings,Medium,B003,RM007
C01650,Individual,39.0,40104,Current,Medium,B002,RM004
C01651,Individual,49.0,24921,Savings,Low,B007,RM014
C01652,Individual,27.0,65350,Current,Low,B005,RM010
C01653,Individual,43.0,46975,Savings,Low,B002,RM004
C01654,Business,,312818,Business,Medium,B009,RM018
C01655,Individual,18.0,66326,Savings,Low,B007,RM014
C01656,Individual,25.0,69508,Savings,Medium,B006,RM012
C01657,Business,,51720,Premium,Medium,B007,RM014
C01658,Individual,18.0,78676,Savings,Low,B010,RM021
C01659,Business,,221834,Business,Medium,B008,RM017
C01660,Individual,74.0,64202,Savings,Low,B005,RM010
C01661,Individual,29.0,67332,Savings,Low,B001,RM002
C01662,Individual,64.0,30983,Savings,Low,B002,RM004
C01663,Individual,58.0,58002,Savings,Low,B010,RM020
C01664,Business,,848991,Business,Medium,B006,RM013
C01665,Individual,56.0,161799,Current,Low,B009,RM018
C01666,Individual,58.0,107690,Savings,Low,B005,RM010
C01667,Individual,74.0,32202,Premium,Medium,B010,RM020
C01668,Business,,241336,Current,Medium,B001,RM002
C01669,Individual,31.0,108635,Savings,Medium,B003,RM006
C01670,Individual,20.0,51879,Current,Low,B007,RM014
C01671,Individual,44.0,58007,Savings,Medium,B006,RM013
C01672,Individual,19.0,94487,Savings,Low,B010,RM021
C01673,Individual,58.0,75484,Savings,Medium,B001,RM001
C01674,Individual,40.0,89946,Savings,Medium,B004,RM009
C01675,Individual,61.0,66406,Savings,Medium,B002,RM005
C01676,Individual,40.0,35353,Savings,Low,B006,RM012
C01677,Individual,19.0,37167,Savings,Low,B007,RM014
C01678,Business,,58604,Business,Medium,B004,RM009
C01679,Business,,79788,Premium,Medium,B007,RM015
C01680,Individual,25.0,51706,Premium,Medium,B007,RM015
C01681,Individual,66.0,37636,Savings,Medium,B002,RM004
C01682,Business,,4195024,Current,Medium,B009,RM018
C01683,Individual,43.0,70403,Savings,Medium,B003,RM007
C01684,Individual,18.0,61892,Current,Medium,B002,RM005
C01685,Individual,44.0,146889,Savings,Low,B004,RM009
C01686,Individual,50.0,159293,Current,Medium,B001,RM001
C01687,Individual,28.0,70927,Current,High,B001,RM001
C01688,Individual,68.0,76179,Savings,Low,B003,RM007
C01689,Individual,73.0,33472,Premium,Medium,B006,RM012
C01690,Individual,75.0,36926,Savings,Low,B010,RM021
C01691,Business,,783819,Business,Medium,B010,RM021
C01692,Business,,556757,Business,High,B001,RM002
C01693,Individual,61.0,74063,Premium,Medium,B002,RM005
C01694,Business,,863443,Business,High,B009,RM019
C01695,Individual,48.0,83918,Savings,Low,B001,RM001
C01696,Individual,50.0,68838,Savings,Low,B003,RM006
C01697,Individual,55.0,87325,Current,Low,B006,RM012
C01698,Business,,520290,Business,Medium,B002,RM005
C01699,Business,,164154,Current,Medium,B008,RM017
C01700,Individual,62.0,58041,Current,Medium,B003,RM006
C01701,Individual,32.0,116932,Savings,Low,B003,RM007
C01702,Individual,48.0,99325,Savings,Medium,B003,RM007
C01703,Individual,72.0,54936,Savings,Low,B005,RM010
C01704,Individual,34.0,73331,Current,High,B007,RM014
C01705,Individual,28.0,162195,Savings,High,B006,RM013
C01706,Individual,73.0,91083,Premium,Medium,B008,RM017
C01707,Individual,22.0,60270,Savings,Low,B010,RM021
C01708,Individual,59.0,34344,Savings,Medium,B001,RM001
C01709,Business,,849577,Current,High,B006,RM013
C01710,Individual,58.0,28797,Savings,Low,B009,RM018
C01711,Individual,23.0,123668,Savings,Medium,B004,RM009
C01712,Individual,29.0,56062,Savings,Medium,B003,RM007
C01713,Business,,58184,Business,Medium,B002,RM004
C01714,Individual,21.0,25993,Current,Low,B008,RM016
C01715,Individual,68.0,38771,Savings,Low,B008,RM016
C01716,Individual,24.0,54089,Current,Low,B001,RM002
C01717,Individual,75.0,32504,Current,Low,B010,RM020
C01718,Individual,18.0,66684,Current,Low,B003,RM007
C01719,Individual,50.0,59637,Savings,Low,B006,RM012
C01720,Individual,50.0,68838,Savings,Medium,B003,RM006
C01721,Individual,75.0,150835,Savings,Low,B007,RM014
C01722,Individual,73.0,75297,Current,Low,B002,RM005
C01723,Individual,37.0,60972,Current,Low,B005,RM010
C01724,Individual,61.0,23124,Savings,Low,B003,RM006
C01725,Individual,28.0,73847,Premium,Medium,B007,RM015
C01726,Individual,34.0,59897,Savings,Low,B006,RM012
C01727,Individual,37.0,65791,Current,Low,B007,RM015
C01728,Business,,136681,Premium,High,B001,RM002
C01729,Individual,60.0,99319,Current,Low,B007,RM015
C01730,Individual,53.0,94088,Current,Medium,B005,RM010
C01731,Individual,28.0,71436,Premium,Medium,B001,RM001
C01732,Individual,63.0,58359,Premium,Medium,B001,RM002
C01733,Individual,39.0,64212,Savings,Low,B008,RM017
C01734,Business,,90806,Current,High,B003,RM007
C01735,Individual,30.0,68721,Savings,Medium,B005,RM011
C01736,Individual,36.0,49205,Current,Low,B006,RM013
C01737,Business,,156311,Business,Medium,B008,RM017
C01738,Individual,61.0,136975,Savings,Medium,B001,RM003
C01739,Individual,44.0,71873,Current,Medium,B001,RM001
C01740,Individual,54.0,42102,Premium,Medium,B006,RM012
C01741,Individual,54.0,44398,Current,Medium,B009,RM018
C01742,Individual,69.0,45749,Current,Low,B004,RM008
C01743,Individual,61.0,58144,Savings,Medium,B003,RM006
C01744,Individual,29.0,62269,Savings,Medium,B007,RM014
C01745,Individual,36.0,30777,Savings,Low,B007,RM014
C01746,Individual,32.0,61405,Savings,Medium,B004,RM008
C01747,Business,,904877,Business,High,B004,RM008
C01748,Individual,19.0,42585,Current,Low,B002,RM004
C01749,Business,,990138,Business,Medium,B007,RM014
C01750,Individual,31.0,81788,Savings,High,B008,RM017
C01751,Business,,216379,Current,High,B004,RM008
C01752,Individual,46.0,53476,Current,Medium,B002,RM005
C01753,Business,,251598,Current,Medium,B004,RM009
C01754,Business,,675799,Current,Medium,B004,RM009
C01755,Business,,677338,Business,Medium,B008,RM016
C01756,Individual,69.0,46557,Savings,High,B002,RM004
C01757,Business,,160125,Premium,Medium,B007,RM014
C01758,Individual,35.0,101185,Savings,Medium,B003,RM006
C01759,Individual,51.0,33394,Current,Low,B004,RM009
C01760,Individual,41.0,50320,Savings,Low,B009,RM019
C01761,Individual,69.0,63925,Premium,Low,B003,RM006
C01762,Individual,37.0,64456,Premium,Low,B006,RM013
C01763,Individual,39.0,33417,Savings,Medium,B007,RM014
C01764,Individual,66.0,74419,Savings,Low,B006,RM013
C01765,Individual,22.0,33587,Savings,Low,B009,RM019
C01766,Individual,56.0,80047,Savings,Medium,B005,RM010
C01767,Individual,52.0,46317,Savings,Medium,B010,RM020
C01768,Individual,50.0,22672,Savings,Low,B002,RM005
C01769,Individual,74.0,56369,Savings,Low,B005,RM010
C01770,Individual,47.0,74073,Savings,High,B005,RM011
C01771,Business,,198243,Current,Medium,B001,RM003
C01772,Business,,112587,Current,High,B001,RM002
C01773,Individual,71.0,90609,Savings,Low,B008,RM017
C01774,Business,,96985,Current,Medium,B008,RM017
C01775,Individual,34.0,47721,Current,Medium,B009,RM018
C01776,Individual,75.0,29173,Current,Low,B009,RM018
C01777,Individual,60.0,114017,Savings,Medium,B007,RM014
C01778,Individual,52.0,25442,Premium,Medium,B002,RM004
C01779,Individual,26.0,100121,Savings,Medium,B002,RM005
C01780,Individual,70.0,113482,Savings,Medium,B004,RM009
C01781,Individual,65.0,79382,Current,Medium,B009,RM018
C01782,Individual,52.0,55101,Current,High,B003,RM007
C01783,Individual,61.0,38785,Premium,Low,B003,RM007
C01784,Business,,153004,Business,High,B007,RM014
C01785,Individual,51.0,178572,Savings,Medium,B005,RM010
C01786,Individual,63.0,60421,Savings,Medium,B010,RM020
C01787,Individual,44.0,33759,Current,Medium,B004,RM008
C01788,Individual,59.0,78759,Savings,Medium,B002,RM005
C01789,Business,,98499,Business,High,B010,RM020
C01790,Individual,46.0,27026,Current,Low,B002,RM004
C01791,Individual,24.0,119219,Savings,Medium,B005,RM010
C01792,Individual,57.0,44613,Premium,Medium,B006,RM013
C01793,Business,,94917,Current,Medium,B008,RM017
C01794,Individual,74.0,111935,Current,Low,B002,RM004
C01795,Business,,257036,Current,Medium,B008,RM017
C01796,Business,,267263,Business,High,B005,RM011
C01797,Individual,39.0,56465,Premium,Low,B002,RM005
C01798,Business,,72438,Business,Medium,B005,RM010
C01799,Business,,811560,Business,High,B007,RM015
C01800,Individual,60.0,79430,Savings,Medium,B002,RM005
C01801,Individual,66.0,37009,Current,Medium,B007,RM015
C01802,Individual,20.0,68851,Premium,Medium,B009,RM018
C01803,Business,,958629,Current,Medium,B001,RM003
C01804,Individual,19.0,61558,Savings,Medium,B001,RM002
C01805,Individual,75.0,62547,Savings,High,B005,RM011
C01806,Individual,38.0,57247,Current,Low,B009,RM019
C01807,Individual,65.0,62841,Current,Low,B008,RM017
C01808,Individual,57.0,54914,Savings,Low,B002,RM005
C01809,Individual,57.0,52202,Current,Low,B008,RM016
C01810,Individual,46.0,90434,Premium,Low,B002,RM004
C01811,Individual,50.0,116731,Savings,Medium,B003,RM006
C01812,Individual,22.0,20966,Current,Medium,B007,RM014
C01813,Individual,39.0,66001,Savings,Low,B005,RM011
